Frame,FrameTime_ms,Cubes
1511,3.0624,5
1512,4.3394,5
1513,2.3585,5
1514,3.1065,5
1515,3.2012,5
1516,2.9728,5
1517,4.0687,5
1518,2.8468,5
1519,2.932,5
1520,3.0248,5
1521,3.0891,5
1522,3.9134,5
1523,2.775,5
1524,3.4832,5
1525,2.8924,5
1526,3.0141,5
1527,3.7614,5
1528,2.7266,5
1529,3.4504,5
1530,2.8684,5
1531,3.5877,5
1532,2.6418,5
1533,3.8223,5
1534,2.879,5
1535,3.2744,5
1536,2.8973,5
1537,3.0937,5
1538,3.9595,5
1539,2.7702,5
1540,3.7877,5
1541,2.4023,5
1542,3.389,5
1543,3.5058,5
1544,3.2016,5
1545,2.7502,5
1546,3.1344,5
1547,3.4688,5
1548,3.1417,5
1549,3.3046,5
1550,2.74,5
1551,3.6654,5
1552,2.5046,5
1553,3.5253,5
1554,3.3449,5
1555,3.2602,5
1556,2.7747,5
1557,3.095,5
1558,3.4866,5
1559,3.5231,5
1560,3.0443,5
1561,2.7865,5
1562,3.4568,5
1563,2.7515,5
1564,3.8901,5
1565,2.8733,5
1566,3.0953,5
1567,3.8312,5
1568,2.3798,5
1569,3.8766,5
1570,2.8569,5
1571,3.4354,5
1572,2.7736,5
1573,3.5461,5
1574,3.0424,5
1575,3.2132,5
1576,3.6976,5
1577,2.5479,5
1578,3.8319,5
1579,2.3863,5
1580,3.8514,5
1581,2.9966,5
1582,3.3258,5
1583,2.7987,5
1584,3.4796,5
1585,3.5072,5
1586,2.9084,5
1587,3.4902,5
1588,2.7561,5
1589,3.4459,5
1590,3.5062,5
1591,3.2824,5
1592,2.7397,5
1593,3.502,5
1594,2.7515,5
1595,3.9006,5
1596,2.8642,5
1597,3.1062,5
1598,3.6868,5
1599,2.5541,5
1600,3.5616,5
1601,2.9674,5
1602,3.4511,5
1603,2.7352,5
1604,3.4709,5
1605,3.0798,5
1606,3.8966,5
1607,2.6029,5
1608,3.1224,5
1609,3.5207,5
1610,2.7361,5
1611,4.1328,5
1612,2.7388,5
1613,3.4209,5
1614,2.7556,5
1615,3.4455,5
1616,3.5381,5
1617,3.3144,5
1618,2.7779,5
1619,3.1144,5
1620,3.4924,5
1621,3.4864,5
1622,3.4019,5
1623,2.7643,5
1624,3.6921,5
1625,2.4821,5
1626,3.9719,5
1627,3.168,5
1628,3.5169,5
1629,2.7413,5
1630,3.1232,5
1631,3.6567,5
1632,3.1575,5
1633,3.1844,5
1634,3.0716,5
1635,3.1554,5
1636,3.1209,5
1637,3.4417,5
1638,3.3271,5
1639,3.0739,5
1640,3.1323,5
1641,3.1667,5
1642,3.4761,5
1643,3.2001,5
1644,3.1301,5
1645,3.1268,5
1646,3.1271,5
1647,3.6008,5
1648,3.261,5
1649,3.1411,5
1650,3.1773,5
1651,3.0779,5
1652,3.5252,5
1653,3.2473,5
1654,3.0939,5
1655,3.1191,5
1656,3.3809,5
1657,3.2917,5
1658,3.3046,5
1659,3.1027,5
1660,3.1532,5
1661,3.1285,5
1662,3.5538,5
1663,3.2753,5
1664,3.135,5
1665,3.1264,5
1666,3.133,5
1667,3.5174,5
1668,3.2031,5
1669,3.1189,5
1670,3.1361,5
1671,3.1177,5
1672,3.2378,5
1673,3.4635,5
1674,3.2713,5
1675,3.1415,5
1676,3.137,5
1677,3.1223,5
1678,3.5128,5
1679,3.3124,5
1680,3.1119,5
1681,3.1686,5
1682,3.1012,5
1683,3.5037,5
1684,3.2863,5
1685,3.1354,5
1686,3.1278,5
1687,3.1441,5
1688,3.5924,5
1689,3.2977,5
1690,3.1472,5
1691,3.1199,5
1692,3.1402,5
1693,3.5043,5
1694,3.187,5
1695,3.1146,5
1696,3.128,5
1697,3.1222,5
1698,3.5312,5
1699,3.2726,5
1700,3.128,5
1701,3.1293,5
1702,3.1224,5
1703,3.4866,5
1704,3.1795,5
1705,3.1183,5
1706,3.1267,5
1707,3.1279,5
1708,3.1898,5
1709,3.4574,5
1710,3.2618,5
1711,3.12,5
1712,4.008,5
1713,2.2462,5
1714,4.4742,5
1715,2.2087,5
1716,3.1103,5
1717,3.471,5
1718,2.7351,5
1719,3.8913,5
1720,2.9158,5
1721,3.8289,5
1722,2.3825,5
1723,3.4407,5
1724,3.6892,5
1725,3.1001,5
1726,2.7432,5
1727,3.1462,5
1728,3.4222,5
1729,3.4537,5
1730,3.208,5
1731,2.7392,5
1732,3.4705,5
1733,2.7006,5
1734,3.8165,5
1735,2.7556,5
1736,3.4225,5
1737,2.8831,5
1738,3.0906,5
1739,3.5533,5
1740,3.3585,5
1741,3.1806,5
1742,2.7638,5
1743,3.3835,5
1744,2.7894,5
1745,3.8459,5
1746,2.8232,5
1747,3.113,5
1748,3.4276,5
1749,3.2803,5
1750,3.6521,5
1751,2.8052,5
1752,3.4709,5
1753,2.7014,5
1754,3.5673,5
1755,2.996,5
1756,3.3398,5
1757,2.729,5
1758,3.0938,5
1759,3.4217,5
1760,2.7034,5
1761,3.8329,5
1762,2.8595,5
1763,3.0931,5
1764,3.0655,5
1765,3.1051,5
1766,3.8324,5
1767,2.8062,5
1768,3.4575,5
1769,2.7111,5
1770,3.2711,5
1771,4.1868,5
1772,2.5204,5
1773,2.659,5
1774,3.4577,5
1775,3.1373,5
1776,3.7382,5
1777,2.8481,5
1778,2.6762,5
1779,4.4793,5
1780,2.6093,5
1781,3.4783,5
1782,3.2757,5
1783,3.5684,5
1784,2.7451,5
1785,3.4294,5
1786,3.1177,5
1787,3.6382,5
1788,2.8705,5
1789,3.0753,5
1790,3.4635,5
1791,2.7067,5
1792,3.8797,5
1793,2.884,5
1794,3.6712,5
1795,2.4825,5
1796,3.4559,5
1797,3.4698,5
1798,2.8879,5
1799,3.4707,5
1800,2.687,5
1801,3.7619,5
1802,3.2697,5
1803,3.1373,5
1804,2.7428,5
1805,3.4468,5
1806,2.7234,5
1807,4.0026,5
1808,2.829,5
1809,3.0852,5
1810,3.5209,5
1811,2.6198,5
1812,3.3035,5
1813,3.5468,5
1814,3.7337,5
1815,2.3713,5
1816,3.4837,5
1817,2.6904,5
1818,4.2609,5
1819,17.4609,5
1820,2.3524,5
1821,3.5828,5
1822,2.5647,5
1823,3.5246,5
1824,3.6764,5
1825,3.2402,5
1826,2.7216,5
1827,3.525,5
1828,2.8197,5
1829,4.1429,5
1830,2.6502,5
1831,3.0823,5
1832,3.0645,5
1833,3.081,5
1834,3.8563,5
1835,2.7165,5
1836,3.0697,5
1837,3.0785,5
1838,3.3305,5
1839,3.3381,5
1840,3.1112,5
1841,3.0781,5
1842,3.0908,5
1843,3.0666,5
1844,3.072,5
1845,3.4641,5
1846,3.2409,5
1847,3.2887,5
1848,2.9683,5
1849,2.9692,5
1850,3.4486,5
1851,3.2062,5
1852,3.1152,5
1853,3.0551,5
1854,3.0603,5
1855,3.4427,5
1856,3.224,5
1857,3.2713,5
1858,2.9518,5
1859,3.0023,5
1860,3.4552,5
1861,3.2112,5
1862,3.0687,5
1863,3.327,5
1864,2.881,5
1865,3.0324,5
1866,3.409,5
1867,3.0621,5
1868,3.0721,5
1869,3.0656,5
1870,3.0541,5
1871,3.4981,5
1872,3.2168,5
1873,3.0887,5
1874,3.0757,5
1875,3.074,5
1876,3.5143,5
1877,3.1868,5
1878,3.0795,5
1879,3.0717,5
1880,3.0936,5
1881,3.4824,5
1882,3.1835,5
1883,3.0581,5
1884,3.08,5
1885,3.062,5
1886,3.0889,5
1887,3.3929,5
1888,3.096,5
1889,3.0912,5
1890,3.0737,5
1891,3.296,5
1892,3.2442,5
1893,3.171,5
1894,3.0802,5
1895,3.0803,5
1896,3.0988,5
1897,3.4397,5
1898,3.2191,5
1899,3.0801,5
1900,3.0705,5
1901,3.0971,5
1902,3.4297,5
1903,3.2682,5
1904,3.03,5
1905,3.1089,5
1906,3.0563,5
1907,3.1022,5
1908,3.4311,5
1909,3.2318,5
1910,3.084,5
1911,3.0839,5
1912,3.1334,5
1913,3.439,5
1914,3.241,5
1915,3.0815,5
1916,3.0788,5
1917,3.0732,5
1918,3.5202,5
1919,3.2345,5
1920,3.0785,5
1921,3.0927,5
1922,3.0677,5
1923,3.4411,5
1924,3.1416,5
1925,3.1058,5
1926,3.6864,5
1927,2.4965,5
1928,3.5072,5
1929,3.097,5
1930,3.6331,5
1931,2.7099,5
1932,3.0882,5
1933,3.5304,5
1934,3.4766,5
1935,2.9391,5
1936,2.9592,5
1937,3.3905,5
1938,2.7622,5
1939,4.003,5
1940,2.7085,5
1941,4.6702,5
1942,1.4713,5
1943,3.0864,5
1944,3.8807,5
1945,2.8135,5
1946,3.5339,5
1947,2.6279,5
1948,3.4772,5
1949,3.8241,5
1950,2.3394,5
1951,3.6624,5
1952,2.4638,5
1953,3.5046,5
1954,2.7682,5
1955,3.5683,5
1956,2.6359,5
1957,4.3175,5
1958,2.6691,5
1959,3.4408,5
1960,3.9933,5
1961,2.8652,5
1962,3.0837,5
1963,3.0702,5
1964,3.1226,5
1965,4.0307,5
1966,2.8701,5
1967,2.9975,5
1968,3.0575,5
1969,3.1081,5
1970,3.9562,5
1971,2.8446,5
1972,3.4735,5
1973,2.7087,5
1974,3.0818,5
1975,3.8982,5
1976,2.8576,5
1977,3.439,5
1978,2.693,5
1979,3.3895,5
1980,3.1938,5
1981,3.3343,5
1982,2.7073,5
1983,3.0646,5
1984,3.5943,5
1985,2.5784,5
1986,3.3594,5
1987,2.846,5
1988,3.8372,5
1989,2.6,5
1990,3.1233,5
1991,4.2995,5
1992,2.6908,5
1993,3.4627,5
1994,2.758,5
1995,3.5695,5
1996,3.4461,5
1997,3.2294,5
1998,2.7545,5
1999,3.4776,5
2000,2.7162,5
2001,3.9944,5
2002,2.8613,5
2003,3.1871,5
2004,3.4066,5
2005,2.6643,5
2006,3.5138,5
2007,3.0728,5
2008,3.2344,5
2009,3.0862,5
2010,3.186,5
2011,3.0056,5
2012,4.0197,5
2013,2.6818,5
2014,3.0851,5
2015,3.5122,5
2016,2.6755,5
2017,3.5854,5
2018,3.1372,5
2019,3.6166,5
2020,2.565,5
2021,3.506,5
2022,3.1905,5
2023,3.2133,5
2024,3.4753,5
2025,2.6572,5
2026,3.8015,5
2027,3.1197,5
2028,3.4123,5
2029,2.5602,5
2030,3.7455,5
2031,2.4212,5
2032,3.4651,5
2033,3.128,5
2034,3.2627,5
2035,3.0644,5
2036,3.1473,5
2037,3.0499,5
2038,3.5001,5
2039,3.2444,5
2040,3.0882,5
2041,3.1287,5
2042,3.0682,5
2043,3.486,5
2044,3.2484,5
2045,3.0901,5
2046,3.1605,5
2047,3.2894,5
2048,3.3053,5
2049,3.2136,5
2050,3.084,5
2051,3.1697,5
2052,3.0463,5
2053,3.4827,5
2054,3.1514,5
2055,3.1019,5
2056,3.3446,5
2057,2.903,5
2058,3.0724,5
2059,3.4966,5
2060,3.2609,5
2061,3.1155,5
2062,3.1057,5
2063,3.0787,5
2064,3.4812,5
2065,3.5378,5
2066,3.0684,5
2067,2.9427,5
2068,3.0777,5
2069,3.4928,5
2070,3.2029,5
2071,3.1067,5
2072,3.1406,5
2073,3.0708,5
2074,3.4995,5
2075,3.6425,5
2076,2.7744,5
2077,3.0869,5
2078,3.1193,5
2079,3.4906,5
2080,3.2807,5
2081,2.8028,5
2082,3.1171,5
2083,3.1212,5
2084,3.9879,5
2085,3.0898,5
2086,3.0971,5
2087,3.3889,5
2088,3.0972,5
2089,3.1191,5
2090,3.5024,5
2091,3.1408,5
2092,3.1339,5
2093,3.1621,5
2094,3.1103,5
2095,3.6815,5
2096,3.1461,5
2097,3.1104,5
2098,3.1344,5
2099,3.139,5
2100,3.6004,5
2101,3.3051,5
2102,3.1366,5
2103,3.1554,5
2104,3.332,5
2105,3.3424,5
2106,3.1955,5
2107,3.1747,5
2108,3.1081,5
2109,3.1573,5
2110,3.6988,5
2111,3.2634,5
2112,3.1737,5
2113,3.3137,5
2114,3.1634,5
2115,3.3289,5
2116,3.2521,5
2117,3.1262,5
2118,3.1537,5
2119,3.1231,5
2120,3.5262,5
2121,3.2989,5
2122,3.1213,5
2123,3.3295,5
2124,3.1405,5
2125,3.3238,5
2126,3.2762,5
2127,3.1347,5
2128,3.1189,5
2129,3.1234,5
2130,3.1159,5
2131,3.5221,5
2132,3.2852,5
2133,3.517,5
2134,2.7455,5
2135,3.0865,5
2136,3.5107,5
2137,3.2664,5
2138,3.126,5
2139,3.1497,5
2140,3.1182,5
2141,3.4678,5
2142,3.2948,5
2143,3.4482,5
2144,3.6664,5
2145,2.2076,5
2146,3.5564,5
2147,3.364,5
2148,3.01,5
2149,3.1127,5
2150,3.1159,5
2151,3.497,5
2152,3.6158,5
2153,2.7937,5
2154,3.0728,5
2155,3.1067,5
2156,3.112,5
2157,3.454,5
2158,3.1456,5
2159,3.1044,5
2160,3.0987,5
2161,3.3771,5
2162,3.2985,5
2163,3.237,5
2164,3.1095,5
2165,3.1105,5
2166,3.1443,5
2167,3.5058,5
2168,3.2537,5
2169,3.1021,5
2170,3.1028,5
2171,3.3719,5
2172,3.2577,5
2173,3.2524,5
2174,3.0964,5
2175,3.1016,5
2176,3.0998,5
2177,3.5033,5
2178,3.2349,5
2179,3.0918,5
2180,3.2795,5
2181,2.9422,5
2182,3.4434,5
2183,3.2499,5
2184,3.0823,5
2185,3.1004,5
2186,3.0709,5
2187,3.1158,5
2188,3.5585,5
2189,3.5271,5
2190,2.9186,5
2191,3.0067,5
2192,3.0681,5
2193,3.4947,5
2194,3.2516,5
2195,3.084,5
2196,3.091,5
2197,3.1197,5
2198,3.5034,5
2199,3.5295,5
2200,2.8744,5
2201,3.0719,5
2202,3.0846,5
2203,3.459,5
2204,3.2576,5
2205,3.1003,5
2206,3.1044,5
2207,3.0978,5
2208,3.6489,5
2209,3.1865,5
2210,3.0016,5
2211,3.1102,5
2212,3.0957,5
2213,3.1174,5
2214,3.4462,5
2215,3.2262,5
2216,3.1006,5
2217,3.1804,5
2218,3.2076,5
2219,3.305,5
2220,3.1643,5
2221,3.0873,5
2222,3.0894,5
2223,3.0978,5
2224,3.5308,5
2225,3.2463,5
2226,3.0741,5
2227,3.2874,5
2228,2.9737,5
2229,3.5393,5
2230,3.1754,5
2231,3.2061,5
2232,3.1514,5
2233,3.084,5
2234,3.7594,5
2235,2.4576,5
2236,3.5676,5
2237,4.1503,5
2238,2.8712,5
2239,3.0166,5
2240,3.7939,5
2241,3.4468,5
2242,2.8958,5
2243,3.0402,5
2244,3.0914,5
2245,3.5478,5
2246,3.0717,5
2247,3.066,5
2248,3.0979,5
2249,3.0878,5
2250,3.5387,5
2251,3.2165,5
2252,3.1146,5
2253,3.0779,5
2254,3.0692,5
2255,3.4789,5
2256,3.212,5
2257,3.1301,5
2258,3.0377,5
2259,3.1722,5
2260,3.4061,5
2261,3.2387,5
2262,3.0944,5
2263,3.1646,5
2264,3.1028,5
2265,3.0579,5
2266,3.9159,5
2267,3.2047,5
2268,3.1008,5
2269,3.0751,5
2270,3.5456,5
2271,3.2181,5
2272,3.081,5
2273,3.0759,5
2274,3.0691,5
2275,3.1425,5
2276,3.597,5
2277,3.242,5
2278,3.0557,5
2279,3.0742,5
2280,3.0976,5
2281,3.493,5
2282,3.2199,5
2283,3.062,5
2284,3.0947,5
2285,3.0694,5
2286,3.4427,5
2287,3.2434,5
2288,3.0753,5
2289,3.0774,5
2290,3.138,5
2291,3.3671,5
2292,3.1409,5
2293,3.0849,5
2294,3.1107,5
2295,3.0561,5
2296,3.0704,5
2297,3.3877,5
2298,3.0834,5
2299,3.1039,5
2300,3.0335,5
2301,3.0844,5
2302,3.4608,5
2303,3.2437,5
2304,3.1915,5
2305,3.0093,5
2306,3.1209,5
2307,3.4812,5
2308,3.2323,5
2309,3.0537,5
2310,3.1044,5
2311,3.0604,5
2312,3.504,5
2313,3.2506,5
2314,3.0728,5
2315,3.0876,5
2316,3.0922,5
2317,3.0863,5
2318,3.4312,5
2319,3.0576,5
2320,3.0635,5
2321,3.0707,5
2322,3.0802,5
2323,3.4924,5
2324,3.2214,5
2325,3.0871,5
2326,3.0668,5
2327,3.0725,5
2328,3.4577,5
2329,3.224,5
2330,3.0826,5
2331,3.0763,5
2332,3.0818,5
2333,3.4363,5
2334,3.2477,5
2335,3.0927,5
2336,3.0503,5
2337,3.085,5
2338,3.0923,5
2339,3.3895,5
2340,3.0986,5
2341,3.0671,5
2342,3.1052,5
2343,3.0861,5
2344,3.4287,5
2345,3.229,5
2346,3.0786,5
2347,3.0834,5
2348,3.1058,5
2349,3.5431,5
2350,3.2387,5
2351,3.0803,5
2352,3.1195,5
2353,3.0474,5
2354,3.4872,5
2355,3.2349,5
2356,3.0889,5
2357,3.0846,5
2358,3.0852,5
2359,3.091,5
2360,3.3911,5
2361,3.0603,5
2362,3.0815,5
2363,3.0877,5
2364,4.2998,5
2365,2.289,5
2366,3.2172,5
2367,3.0975,5
2368,3.0801,5
2369,3.1273,5
2370,3.4721,5
2371,3.2648,5
2372,3.0733,5
2373,3.0795,5
2374,3.0801,5
2375,3.5657,5
2376,3.1852,5
2377,3.0797,5
2378,3.0885,5
2379,3.0728,5
2380,3.486,5
2381,3.2326,5
2382,3.0776,5
2383,3.0835,5
2384,3.131,5
2385,3.0293,5
2386,3.5491,5
2387,3.1982,5
2388,3.0639,5
2389,3.1087,5
2390,3.0813,5
2391,3.502,5
2392,3.1953,5
2393,2.7591,5
2394,3.0953,5
2395,3.0605,5
2396,3.7304,5
2397,3.2589,5
2398,3.0826,5
2399,3.335,5
2400,3.1494,5
2401,3.6181,5
2402,3.0547,5
2403,3.6728,5
2404,2.5038,5
2405,3.5154,5
2406,3.5753,5
2407,3.1585,5
2408,2.6442,5
2409,3.5093,5
2410,2.6712,5
2411,3.6699,5
2412,3.4424,5
2413,2.7972,5
2414,3.551,5
2415,2.7015,5
2416,3.4543,5
2417,3.5548,5
2418,3.2837,5
2419,2.638,5
2420,3.2025,5
2421,3.4418,5
2422,3.8444,5
2423,2.923,5
2424,2.6342,5
2425,3.0986,5
2426,3.0752,5
2427,3.9554,5
2428,2.8212,5
2429,3.1153,5
2430,3.0667,5
2431,3.1052,5
2432,3.9391,5
2433,2.8109,5
2434,3.1194,5
2435,3.0774,5
2436,3.1086,5
2437,3.1503,5
2438,3.4169,5
2439,3.1249,5
2440,3.0718,5
2441,3.1039,5
2442,3.1018,5
2443,3.6441,5
2444,3.3226,5
2445,3.0657,5
2446,3.0887,5
2447,3.0847,5
2448,3.6782,5
2449,3.3,5
2450,3.0812,5
2451,3.0852,5
2452,3.0908,5
2453,3.534,5
2454,3.2765,5
2455,3.078,5
2456,3.1101,5
2457,3.0874,5
2458,4.5323,5
2459,3.2549,5
2460,3.1051,5
2461,3.1345,5
2462,3.0408,5
2463,3.6036,5
2464,3.2107,5
2465,3.1222,5
2466,3.0767,5
2467,3.1255,5
2468,3.4466,5
2469,3.1814,5
2470,3.0812,5
2471,3.0895,5
2472,3.0887,5
2473,3.0984,5
2474,3.427,5
2475,3.0947,5
2476,3.0968,5
2477,3.086,5
2478,3.0914,5
2479,3.5058,5
2480,3.2471,5
2481,3.0725,5
2482,3.1063,5
2483,3.0992,5
2484,3.4707,5
2485,3.2589,5
2486,3.0985,5
2487,3.7539,5
2488,2.4977,5
2489,4.0246,5
2490,2.7592,5
2491,3.4194,5
2492,2.7369,5
2493,3.5276,5
2494,3.4497,5
2495,2.9203,5
2496,3.4844,5
2497,2.7432,5
2498,3.53,5
2499,3.1283,5
2500,3.5318,5
2501,2.8608,5
2502,3.542,5
2503,2.6717,5
2504,4.0567,5
2505,2.6501,5
2506,3.3356,5
2507,3.1626,5
2508,3.0259,5
2509,3.5843,5
2510,3.5806,5
2511,3.2706,5
2512,2.6521,5
2513,3.5718,5
2514,2.7035,5
2515,4.1031,5
2516,2.7696,5
2517,3.1781,5
2518,3.6239,5
2519,2.6481,5
2520,4.1344,5
2521,2.8284,5
2522,3.6008,5
2523,2.6729,5
2524,3.5292,5
2525,3.5934,5
2526,3.2602,5
2527,2.7373,5
2528,3.6487,5
2529,2.5944,5
2530,4.2293,5
2531,3.0558,5
2532,2.7192,5
2533,3.1481,5
2534,3.1237,5
2535,3.9743,5
2536,2.8994,5
2537,3.1572,5
2538,3.0695,5
2539,3.1311,5
2540,3.214,5
2541,3.4768,5
2542,3.2756,5
2543,3.1482,5
2544,3.7141,5
2545,2.5715,5
2546,3.8648,5
2547,2.8485,5
2548,3.141,5
2549,3.1251,5
2550,3.1338,5
2551,3.5383,5
2552,3.266,5
2553,3.4147,5
2554,2.8995,5
2555,3.0699,5
2556,3.5624,5
2557,3.2882,5
2558,3.1295,5
2559,3.1272,5
2560,3.1334,5
2561,3.5781,5
2562,3.2422,5
2563,3.1477,5
2564,3.0915,5
2565,3.139,5
2566,3.5455,5
2567,3.256,5
2568,3.1339,5
2569,3.1257,5
2570,3.1558,5
2571,3.4938,5
2572,3.2833,5
2573,3.12,5
2574,3.1491,5
2575,3.1174,5
2576,3.1372,5
2577,3.4413,5
2578,3.1533,5
2579,3.131,5
2580,3.1402,5
2581,3.0945,5
2582,3.5596,5
2583,3.2932,5
2584,3.1118,5
2585,3.1013,5
2586,3.1301,5
2587,3.5217,5
2588,3.2699,5
2589,3.1273,5
2590,3.1282,5
2591,3.1167,5
2592,3.5384,5
2593,3.2931,5
2594,3.1049,5
2595,3.1265,5
2596,3.1354,5
2597,3.4911,5
2598,3.1784,5
2599,3.1323,5
2600,3.0811,5
2601,3.1153,5
2602,3.4856,5
2603,3.248,5
2604,3.1166,5
2605,3.1025,5
2606,3.1017,5
2607,3.1233,5
2608,3.4856,5
2609,3.3034,5
2610,3.0871,5
2611,3.1098,5
2612,3.1036,5
2613,3.5153,5
2614,3.2414,5
2615,3.1029,5
2616,3.1079,5
2617,3.1227,5
2618,3.5604,5
2619,3.2573,5
2620,3.103,5
2621,3.1255,5
2622,3.0767,5
2623,3.4775,5
2624,3.1769,5
2625,3.1015,5
2626,3.0716,5
2627,3.1274,5
2628,3.4452,5
2629,3.2694,5
2630,3.0873,5
2631,3.0962,5
2632,3.1101,5
2633,3.0962,5
2634,3.4248,5
2635,3.0952,5
2636,3.0907,5
2637,3.0914,5
2638,3.0903,5
2639,3.477,5
2640,3.2508,5
2641,3.0965,5
2642,3.1252,5
2643,3.0517,5
2644,3.4924,5
2645,3.2338,5
2646,3.1147,5
2647,3.0736,5
2648,3.3283,5
2649,3.2877,5
2650,3.2396,5
2651,3.0718,5
2652,3.0809,5
2653,3.0767,5
2654,3.4563,5
2655,3.2389,5
2656,3.0685,5
2657,3.0966,5
2658,3.0742,5
2659,3.1255,5
2660,3.4866,5
2661,3.2482,5
2662,3.109,5
2663,3.1004,5
2664,3.0521,5
2665,3.5303,5
2666,3.2377,5
2667,3.1067,5
2668,3.0731,5
2669,3.1075,5
2670,3.4644,5
2671,3.3,5
2672,3.0522,5
2673,3.0852,5
2674,3.0812,5
2675,3.5056,5
2676,3.2706,5
2677,3.0468,5
2678,3.0476,5
2679,3.0947,5
2680,3.0906,5
2681,3.5007,5
2682,3.2147,5
2683,3.0927,5
2684,3.0534,5
2685,3.0768,5
2686,3.5041,5
2687,3.2262,5
2688,3.0853,5
2689,3.0627,5
2690,3.0999,5
2691,3.5267,5
2692,3.1959,5
2693,3.0736,5
2694,3.0878,5
2695,3.0566,5
2696,3.4861,5
2697,3.249,5
2698,3.0805,5
2699,3.0831,5
2700,3.0523,5
2701,3.4423,5
2702,3.2197,5
2703,3.0731,5
2704,2.7729,5
2705,3.0595,5
2706,3.1169,5
2707,3.7741,5
2708,3.2862,5
2709,3.349,5
2710,2.8395,5
2711,3.0319,5
2712,3.5312,5
2713,3.2231,5
2714,3.0995,5
2715,3.2954,5
2716,3.0737,5
2717,3.6044,5
2718,3.5629,5
2719,2.7787,5
2720,3.0362,5
2721,3.0273,5
2722,4.1193,5
2723,2.8203,5
2724,2.9897,5
2725,3.1319,5
2726,3.0272,5
2727,3.5163,5
2728,3.2506,5
2729,3.0552,5
2730,3.0832,5
2731,3.0605,5
2732,3.0914,5
2733,3.5289,5
2734,3.1986,5
2735,3.0851,5
2736,3.0595,5
2737,3.0852,5
2738,3.5248,5
2739,3.2314,5
2740,3.0586,5
2741,3.0852,5
2742,3.0808,5
2743,3.4436,5
2744,3.2407,5
2745,3.1411,5
2746,3.0027,5
2747,3.0566,5
2748,3.453,5
2749,3.2303,5
2750,3.0808,5
2751,3.0523,5
2752,3.0832,5
2753,3.0815,5
2754,3.4324,5
2755,3.0218,5
2756,3.1081,5
2757,3.0309,5
2758,3.0538,5
2759,3.489,5
2760,3.2142,5
2761,3.0602,5
2762,3.0569,5
2763,3.0613,5
2764,3.4663,5
2765,3.1994,5
2766,3.0592,5
2767,3.079,5
2768,3.055,5
2769,3.4404,5
2770,3.206,5
2771,3.068,5
2772,3.056,5
2773,3.0902,5
2774,3.0517,5
2775,3.4405,5
2776,3.2384,5
2777,3.0559,5
2778,3.1223,5
2779,2.9869,5
2780,3.5142,5
2781,3.2111,5
2782,3.0561,5
2783,3.0721,5
2784,3.0611,5
2785,3.5125,5
2786,3.1981,5
2787,3.069,5
2788,3.0606,5
2789,3.0528,5
2790,3.4564,5
2791,3.4621,5
2792,2.8427,5
2793,3.0197,5
2794,3.0558,5
2795,3.0461,5
2796,3.4699,5
2797,3.2097,5
2798,3.0531,5
2799,3.0538,5
2800,3.0503,5
2801,3.4401,5
2802,3.2163,5
2803,3.0642,5
2804,3.0993,5
2805,3.0412,5
2806,3.4348,5
2807,3.2471,5
2808,3.0544,5
2809,3.059,5
2810,3.0807,5
2811,3.4167,5
2812,3.2554,5
2813,3.0608,5
2814,3.0412,5
2815,3.0647,5
2816,3.0753,5
2817,3.5191,5
2818,3.2112,5
2819,3.081,5
2820,3.0388,5
2821,3.0634,5
2822,3.4641,5
2823,3.2239,5
2824,3.0637,5
2825,3.05,5
2826,3.0661,5
2827,3.4571,5
2828,3.1967,5
2829,3.0289,5
2830,3.065,5
2831,3.0603,5
2832,3.5809,5
2833,3.1498,5
2834,3.0679,5
2835,3.0434,5
2836,3.067,5
2837,3.103,5
2838,3.4434,5
2839,3.2778,5
2840,3.0075,5
2841,3.0507,5
2842,3.0619,5
2843,3.4398,5
2844,3.1971,5
2845,3.0599,5
2846,3.0638,5
2847,3.0651,5
2848,3.3971,5
2849,3.2369,5
2850,3.1709,5
2851,2.9859,5
2852,3.0166,5
2853,3.629,5
2854,3.1004,5
2855,2.9647,5
2856,3.0717,5
2857,3.0521,5
2858,3.0472,5
2859,3.5818,5
2860,3.0925,5
2861,3.0692,5
2862,3.0848,5
2863,3.0371,5
2864,3.4864,5
2865,3.208,5
2866,3.0746,5
2867,3.0546,5
2868,3.0401,5
2869,3.4392,5
2870,3.1259,5
2871,3.0767,5
2872,3.0274,5
2873,3.0566,5
2874,3.0878,5
2875,3.5153,5
2876,3.2116,5
2877,3.2008,5
2878,2.9243,5
2879,3.022,5
2880,3.5396,5
2881,3.2817,5
2882,3.1117,5
2883,3.0333,5
2884,3.0581,5
2885,3.5442,5
2886,3.2343,5
2887,3.0614,5
2888,3.0413,5
2889,3.0807,5
2890,3.507,5
2891,3.2844,5
2892,3.0404,5
2893,3.0377,5
2894,3.0656,5
2895,3.0388,5
2896,3.3896,5
2897,3.0393,5
2898,3.0662,5
2899,3.0542,5
2900,3.0371,5
2901,3.4634,5
2902,3.1849,5
2903,3.0553,5
2904,3.0302,5
2905,3.0635,5
2906,3.438,5
2907,3.2283,5
2908,3.0191,5
2909,3.1327,5
2910,2.997,5
2911,3.4585,5
2912,3.2234,5
2913,3.0257,5
2914,3.0978,5
2915,3.0069,5
2916,3.0952,5
2917,3.44,5
2918,3.2519,5
2919,3.0346,5
2920,3.0871,5
2921,3.0333,5
