Frame,FrameTime_ms,Cubes
1513,5.1459,10
1514,5.6159,10
1515,5.2664,10
1516,5.1236,10
1517,5.5272,10
1518,5.3169,10
1519,5.1477,10
1520,5.4722,10
1521,5.3811,10
1522,5.0703,10
1523,5.1282,10
1524,5.5762,10
1525,5.3187,10
1526,5.1878,10
1527,5.5106,10
1528,5.324,10
1529,5.1117,10
1530,5.556,10
1531,6.3288,10
1532,4.9839,10
1533,5.1033,10
1534,4.7879,10
1535,5.925,10
1536,5.5094,10
1537,5.0557,10
1538,4.7891,10
1539,6.1531,10
1540,5.4592,10
1541,4.7598,10
1542,6.3496,10
1543,4.8845,10
1544,6.1722,10
1545,4.8736,10
1546,4.8238,10
1547,5.7393,10
1548,4.6689,10
1549,5.8064,10
1550,4.8662,10
1551,6.0752,10
1552,4.7767,10
1553,5.5209,10
1554,4.8253,10
1555,6.3822,10
1556,5.1553,10
1557,5.1424,10
1558,6.1604,10
1559,4.3839,10
1560,5.8431,10
1561,5.5173,10
1562,5.1553,10
1563,4.7837,10
1564,5.8234,10
1565,5.7508,10
1566,5.357,10
1567,5.2095,10
1568,5.5996,10
1569,5.1148,10
1570,5.2701,10
1571,4.9272,10
1572,5.9454,10
1573,5.0758,10
1574,4.9604,10
1575,5.1506,10
1576,5.9091,10
1577,4.9739,10
1578,5.341,10
1579,5.2261,10
1580,5.5928,10
1581,5.4346,10
1582,5.3233,10
1583,5.5512,10
1584,5.2221,10
1585,5.1827,10
1586,5.594,10
1587,5.3666,10
1588,5.164,10
1589,5.7388,10
1590,5.3037,10
1591,5.1753,10
1592,5.6654,10
1593,5.3655,10
1594,5.1097,10
1595,5.6813,10
1596,5.3354,10
1597,5.1783,10
1598,5.4727,10
1599,5.2593,10
1600,5.1705,10
1601,5.4989,10
1602,5.3469,10
1603,5.1197,10
1604,5.5495,10
1605,5.3138,10
1606,5.0505,10
1607,5.2184,10
1608,6.5091,10
1609,5.2221,10
1610,5.4882,10
1611,4.6233,10
1612,5.6823,10
1613,5.6194,10
1614,5.5138,10
1615,4.6645,10
1616,5.4127,10
1617,5.5125,10
1618,5.9093,10
1619,4.5028,10
1620,6.1142,10
1621,4.7833,10
1622,5.3164,10
1623,5.7699,10
1624,5.1454,10
1625,5.1536,10
1626,6.3042,10
1627,4.9697,10
1628,4.8012,10
1629,6.1894,10
1630,5.3885,10
1631,4.5338,10
1632,4.8749,10
1633,5.9145,10
1634,5.39,10
1635,5.1638,10
1636,5.1305,10
1637,5.8881,10
1638,5.5116,10
1639,4.6091,10
1640,5.2423,10
1641,6.3358,10
1642,4.4251,10
1643,5.3059,10
1644,5.1803,10
1645,5.7242,10
1646,5.2138,10
1647,5.1391,10
1648,5.674,10
1649,5.2915,10
1650,5.1701,10
1651,5.6665,10
1652,5.3784,10
1653,5.1159,10
1654,5.6108,10
1655,5.2871,10
1656,5.1291,10
1657,5.6465,10
1658,5.3678,10
1659,5.6011,10
1660,5.1458,10
1661,5.3409,10
1662,5.1376,10
1663,5.1275,10
1664,5.536,10
1665,5.1527,10
1666,5.1952,10
1667,5.686,10
1668,5.4535,10
1669,5.0704,10
1670,5.6655,10
1671,5.348,10
1672,5.1316,10
1673,5.6924,10
1674,5.2782,10
1675,5.119,10
1676,5.7249,10
1677,5.2914,10
1678,5.1242,10
1679,5.6282,10
1680,5.3565,10
1681,5.1267,10
1682,5.6111,10
1683,5.5582,10
1684,4.8452,10
1685,5.7839,10
1686,5.6281,10
1687,4.8115,10
1688,5.6674,10
1689,5.3321,10
1690,5.1709,10
1691,5.5852,10
1692,5.4005,10
1693,5.0961,10
1694,5.1268,10
1695,5.7789,10
1696,5.3567,10
1697,4.6993,10
1698,5.5988,10
1699,5.3053,10
1700,5.2594,10
1701,6.1349,10
1702,5.3572,10
1703,5.1302,10
1704,5.5796,10
1705,5.3776,10
1706,5.0903,10
1707,5.664,10
1708,5.3887,10
1709,5.2004,10
1710,5.5884,10
1711,5.3698,10
1712,5.1115,10
1713,5.6644,10
1714,5.3118,10
1715,5.1636,10
1716,5.5507,10
1717,5.1968,10
1718,5.1919,10
1719,5.6773,10
1720,5.2954,10
1721,5.1732,10
1722,5.5284,10
1723,5.2354,10
1724,5.1726,10
1725,5.1819,10
1726,5.8042,10
1727,5.2979,10
1728,5.161,10
1729,5.7568,10
1730,5.4034,10
1731,5.078,10
1732,5.5687,10
1733,5.429,10
1734,5.1567,10
1735,5.6757,10
1736,5.3326,10
1737,5.2978,10
1738,5.5495,10
1739,5.3443,10
1740,5.1464,10
1741,5.7698,10
1742,5.3461,10
1743,5.1625,10
1744,5.6218,10
1745,5.3234,10
1746,5.1878,10
1747,5.5169,10
1748,5.2867,10
1749,5.1307,10
1750,5.5079,10
1751,5.3534,10
1752,5.1358,10
1753,5.5901,10
1754,5.1834,10
1755,5.1103,10
1756,5.1716,10
1757,5.5719,10
1758,5.3253,10
1759,5.14,10
1760,5.666,10
1761,5.3024,10
1762,5.0905,10
1763,5.6324,10
1764,5.3318,10
1765,5.1449,10
1766,6.1117,10
1767,5.0208,10
1768,4.9406,10
1769,5.5332,10
1770,5.3545,10
1771,5.151,10
1772,5.5178,10
1773,5.2795,10
1774,5.1633,10
1775,5.4846,10
1776,5.1822,10
1777,5.1543,10
1778,5.4753,10
1779,5.31,10
1780,5.1479,10
1781,5.1539,10
1782,5.6226,10
1783,5.373,10
1784,5.5353,10
1785,5.2309,10
1786,5.5867,10
1787,4.8541,10
1788,5.6024,10
1789,5.3061,10
1790,5.2298,10
1791,5.5727,10
1792,5.3345,10
1793,5.1171,10
1794,6.8874,10
1795,5.35,10
1796,5.1133,10
1797,5.5978,10
1798,5.5981,10
1799,5.022,10
1800,5.3812,10
1801,5.3175,10
1802,5.0748,10
1803,5.7168,10
1804,5.3102,10
1805,5.126,10
1806,5.4997,10
1807,5.3002,10
1808,5.1278,10
1809,5.6366,10
1810,5.3228,10
1811,5.0688,10
1812,5.1357,10
1813,5.4632,10
1814,5.1257,10
1815,5.1178,10
1816,5.6406,10
1817,5.3988,10
1818,4.8314,10
1819,5.0797,10
1820,5.1295,10
1821,5.5262,10
1822,5.6585,10
1823,5.3626,10
1824,5.0823,10
1825,5.8898,10
1826,5.3292,10
1827,5.1101,10
1828,5.6382,10
1829,5.2764,10
1830,5.1377,10
1831,5.5931,10
1832,5.3074,10
1833,5.1941,10
1834,5.6371,10
1835,5.3946,10
1836,5.0733,10
1837,5.5046,10
1838,5.3175,10
1839,5.1308,10
1840,5.1626,10
1841,5.5789,10
1842,5.2721,10
1843,5.2498,10
1844,5.5886,10
1845,5.2833,10
1846,5.133,10
1847,5.6974,10
1848,5.3013,10
1849,5.0915,10
1850,5.616,10
1851,5.3648,10
1852,5.1107,10
1853,5.6152,10
1854,5.2914,10
1855,5.1433,10
1856,5.573,10
1857,5.3075,10
1858,5.1431,10
1859,5.5171,10
1860,5.2882,10
1861,5.1469,10
1862,5.4664,10
1863,5.2389,10
1864,5.106,10
1865,5.1663,10
1866,5.6138,10
1867,5.3298,10
1868,5.1227,10
1869,5.7084,10
1870,5.5189,10
1871,4.9882,10
1872,5.6385,10
1873,5.2744,10
1874,5.1299,10
1875,5.608,10
1876,5.3318,10
1877,5.1261,10
1878,5.5099,10
1879,5.3347,10
1880,5.1129,10
1881,5.5691,10
1882,5.3395,10
1883,5.1072,10
1884,5.5543,10
1885,5.3033,10
1886,6.0284,10
1887,4.6433,10
1888,5.3033,10
1889,5.1441,10
1890,5.2327,10
1891,5.5605,10
1892,5.3142,10
1893,5.1714,10
1894,6.4721,10
1895,4.4849,10
1896,5.9522,10
1897,5.1286,10
1898,5.3796,10
1899,4.6234,10
1900,6.2926,10
1901,5.3071,10
1902,4.9323,10
1903,5.9236,10
1904,5.2885,10
1905,5.1045,10
1906,5.285,10
1907,5.0013,10
1908,5.8922,10
1909,5.4524,10
1910,5.1861,10
1911,4.7469,10
1912,6.3644,10
1913,5.5357,10
1914,4.6627,10
1915,6.1592,10
1916,5.0383,10
1917,5.1528,10
1918,5.0432,10
1919,5.0414,10
1920,5.8385,10
1921,5.5205,10
1922,4.6435,10
1923,5.5499,10
1924,5.0449,10
1925,6.673,10
1926,4.2532,10
1927,5.1594,10
1928,6.1053,10
1929,4.8489,10
1930,5.2102,10
1931,5.7757,10
1932,5.3476,10
1933,5.1625,10
1934,5.7432,10
1935,5.4268,10
1936,5.3765,10
1937,5.3022,10
1938,5.2533,10
1939,5.1755,10
1940,5.5523,10
1941,5.3558,10
1942,5.4992,10
1943,5.2113,10
1944,5.3689,10
1945,5.1929,10
1946,5.5282,10
1947,5.3119,10
1948,5.2102,10
1949,5.2129,10
1950,5.7393,10
1951,5.4295,10
1952,5.5882,10
1953,5.2825,10
1954,5.4159,10
1955,5.144,10
1956,5.6361,10
1957,5.3579,10
1958,5.1519,10
1959,5.6372,10
1960,5.3453,10
1961,5.1798,10
1962,5.6546,10
1963,5.2879,10
1964,5.1854,10
1965,5.6361,10
1966,5.3776,10
1967,5.1184,10
1968,5.6915,10
1969,5.343,10
1970,5.1444,10
1971,5.7008,10
1972,5.3573,10
1973,5.1371,10
1974,5.6059,10
1975,5.3716,10
1976,5.1789,10
1977,5.5938,10
1978,5.3465,10
1979,5.1648,10
1980,5.5874,10
1981,5.3468,10
1982,5.1354,10
1983,5.1759,10
1984,5.6632,10
1985,5.339,10
1986,5.1555,10
1987,5.6013,10
1988,5.3357,10
1989,5.1707,10
1990,5.6638,10
1991,5.3396,10
1992,5.1531,10
1993,5.6807,10
1994,5.3422,10
1995,5.1173,10
1996,5.4861,10
1997,5.3609,10
1998,5.1627,10
1999,5.6171,10
2000,5.3239,10
2001,5.1595,10
2002,5.6126,10
2003,5.3112,10
2004,5.146,10
2005,5.2826,10
2006,5.2732,10
2007,5.1612,10
2008,5.7458,10
2009,5.2558,10
2010,5.1527,10
2011,5.8528,10
2012,5.3956,10
2013,5.6209,10
2014,4.7398,10
2015,5.7085,10
2016,6.0033,10
2017,4.5353,10
2018,5.4424,10
2019,5.3309,10
2020,5.1382,10
2021,5.6703,10
2022,5.3039,10
2023,5.1023,10
2024,5.603,10
2025,5.3293,10
2026,5.1303,10
2027,5.7022,10
2028,5.416,10
2029,5.1165,10
2030,5.6607,10
2031,5.5491,10
2032,5.1375,10
2033,5.3633,10
2034,5.5865,10
2035,4.854,10
2036,5.4565,10
2037,5.2346,10
2038,5.16,10
2039,5.4567,10
2040,5.3174,10
2041,5.1323,10
2042,5.1538,10
2043,5.5747,10
2044,5.363,10
2045,5.1095,10
2046,5.6427,10
2047,5.3002,10
2048,5.1179,10
2049,5.7506,10
2050,5.3102,10
2051,5.136,10
2052,5.6804,10
2053,5.2735,10
2054,5.7692,10
2055,5.0592,10
2056,5.3212,10
2057,5.1154,10
2058,5.6476,10
2059,5.2881,10
2060,5.1477,10
2061,5.4748,10
2062,5.229,10
2063,5.1183,10
2064,5.4953,10
2065,5.2765,10
2066,5.1506,10
2067,5.2683,10
2068,5.4416,10
2069,5.2993,10
2070,5.1591,10
2071,5.948,10
2072,5.0041,10
2073,5.0447,10
2074,5.6831,10
2075,5.3419,10
2076,5.0993,10
2077,5.533,10
2078,5.3995,10
2079,5.1325,10
2080,5.5985,10
2081,5.3355,10
2082,5.1212,10
2083,5.6342,10
2084,5.4022,10
2085,5.1643,10
2086,5.5622,10
2087,5.268,10
2088,5.1645,10
2089,5.4638,10
2090,5.2309,10
2091,5.125,10
2092,5.1261,10
2093,5.6089,10
2094,5.1791,10
2095,5.1386,10
2096,5.6024,10
2097,5.3376,10
2098,5.1751,10
2099,5.6483,10
2100,5.3075,10
2101,5.1811,10
2102,5.5989,10
2103,5.3681,10
2104,5.1137,10
2105,5.6157,10
2106,5.4039,10
2107,5.112,10
2108,5.6738,10
2109,5.2995,10
2110,5.1753,10
2111,5.5101,10
2112,5.3318,10
2113,5.1118,10
2114,5.5277,10
2115,5.3439,10
2116,5.1093,10
2117,5.501,10
2118,5.2955,10
2119,5.1244,10
2120,5.1272,10
2121,5.5367,10
2122,5.1094,10
2123,5.4042,10
2124,5.3786,10
2125,5.5126,10
2126,5.1438,10
2127,5.2763,10
2128,5.5952,10
2129,4.8717,10
2130,5.6038,10
2131,5.5874,10
2132,5.4093,10
2133,5.0499,10
2134,5.3454,10
2135,5.6066,10
2136,5.2116,10
2137,5.262,10
2138,5.1574,10
2139,5.7831,10
2140,5.9368,10
2141,4.4045,10
2142,5.4125,10
2143,5.3303,10
2144,5.114,10
2145,5.1701,10
2146,5.7149,10
2147,5.3059,10
2148,5.4742,10
2149,5.3603,10
2150,5.3694,10
2151,5.1176,10
2152,5.6667,10
2153,5.3647,10
2154,5.2146,10
2155,5.7252,10
2156,5.2213,10
2157,5.1184,10
2158,5.549,10
2159,5.358,10
2160,5.0986,10
2161,5.6361,10
2162,5.3465,10
2163,5.1667,10
2164,5.645,10
2165,5.3732,10
2166,5.6203,10
2167,5.1474,10
2168,5.2962,10
2169,5.1904,10
2170,5.5868,10
2171,5.3503,10
2172,5.1341,10
2173,5.1556,10
2174,5.489,10
2175,5.1469,10
2176,5.16,10
2177,6.2024,10
2178,5.5241,10
2179,4.4996,10
2180,5.6086,10
2181,5.358,10
2182,5.1844,10
2183,5.6317,10
2184,5.6308,10
2185,4.8637,10
2186,5.6185,10
2187,5.5789,10
2188,4.9109,10
2189,5.6607,10
2190,5.3568,10
2191,5.1643,10
2192,5.0875,10
2193,5.3989,10
2194,5.1723,10
2195,5.8978,10
2196,5.3391,10
2197,5.1628,10
2198,5.8679,10
2199,5.3373,10
2200,5.1766,10
2201,5.6121,10
2202,5.8766,10
2203,5.0165,10
2204,5.274,10
2205,5.37,10
2206,5.1534,10
2207,5.226,10
2208,5.5537,10
2209,5.1748,10
2210,5.2032,10
2211,5.6243,10
2212,5.4203,10
2213,5.1679,10
2214,5.6825,10
2215,5.3604,10
2216,5.1886,10
2217,5.7348,10
2218,5.3859,10
2219,5.1399,10
2220,5.7056,10
2221,5.3468,10
2222,5.2193,10
2223,5.6496,10
2224,5.3058,10
2225,5.6588,10
2226,5.6353,10
2227,4.9622,10
2228,5.0878,10
2229,5.6762,10
2230,5.3019,10
2231,5.1593,10
2232,5.6629,10
2233,5.3822,10
2234,5.0964,10
2235,5.9395,10
2236,5.2065,10
2237,5.017,10
2238,5.5137,10
2239,5.3469,10
2240,5.1424,10
2241,5.1962,10
2242,5.6266,10
2243,5.3803,10
2244,5.2565,10
2245,5.6612,10
2246,5.3205,10
2247,5.5772,10
2248,5.2592,10
2249,5.7664,10
2250,5.0011,10
2251,5.3934,10
2252,5.3531,10
2253,5.4,10
2254,5.3951,10
2255,5.2497,10
2256,5.4676,10
2257,5.3882,10
2258,5.3136,10
2259,5.4346,10
2260,5.3661,10
2261,5.3219,10
2262,5.1016,10
2263,5.5471,10
2264,5.3158,10
2265,5.141,10
2266,5.5725,10
2267,5.337,10
2268,5.1291,10
2269,5.176,10
2270,5.8473,10
2271,5.4795,10
2272,4.6621,10
2273,5.5788,10
2274,5.3613,10
2275,5.1285,10
2276,5.6128,10
2277,5.6583,10
2278,4.8408,10
2279,5.6609,10
2280,5.3024,10
2281,5.1761,10
2282,5.6788,10
2283,5.2453,10
2284,5.2211,10
2285,5.567,10
2286,5.3364,10
2287,5.1189,10
2288,5.5646,10
2289,5.2988,10
2290,5.1492,10
2291,5.6537,10
2292,5.3146,10
2293,5.1152,10
2294,5.6547,10
2295,5.307,10
2296,5.0875,10
2297,5.1451,10
2298,5.4872,10
2299,5.1424,10
2300,5.1125,10
2301,5.6594,10
2302,5.3534,10
2303,5.1197,10
2304,5.6758,10
2305,5.2988,10
2306,5.3571,10
2307,5.4056,10
2308,5.2654,10
2309,5.1192,10
2310,5.7071,10
2311,5.3143,10
2312,5.2033,10
2313,5.4945,10
2314,5.3154,10
2315,5.1207,10
2316,5.4989,10
2317,5.3193,10
2318,5.1361,10
2319,5.4651,10
2320,5.3365,10
2321,5.1307,10
2322,5.102,10
2323,5.4854,10
2324,5.1412,10
2325,5.0969,10
2326,5.5888,10
2327,5.3607,10
2328,5.1452,10
2329,5.5214,10
2330,5.3468,10
2331,5.1438,10
2332,5.608,10
2333,5.3641,10
2334,5.1344,10
2335,5.6439,10
2336,5.2618,10
2337,5.1544,10
2338,5.6794,10
2339,5.2806,10
2340,5.1397,10
2341,5.5852,10
2342,5.3182,10
2343,5.1011,10
2344,5.5167,10
2345,5.3321,10
2346,5.1045,10
2347,5.1908,10
2348,5.7337,10
2349,5.3045,10
2350,5.1826,10
2351,5.5915,10
2352,5.2677,10
2353,5.1194,10
2354,5.6663,10
2355,5.2527,10
2356,5.5631,10
2357,5.2318,10
2358,5.32,10
2359,5.1319,10
2360,5.6168,10
2361,5.4049,10
2362,5.1139,10
2363,5.6847,10
2364,5.293,10
2365,5.13,10
2366,5.7167,10
2367,5.6261,10
2368,4.9692,10
2369,5.4306,10
2370,5.3843,10
2371,5.2005,10
2372,5.4363,10
2373,5.3437,10
2374,5.1356,10
2375,5.5002,10
2376,5.3106,10
2377,5.2834,10
2378,5.1672,10
2379,4.9924,10
2380,5.7429,10
2381,4.8011,10
2382,5.9125,10
2383,5.3012,10
2384,5.1593,10
2385,5.8826,10
2386,5.3509,10
2387,5.1462,10
2388,5.7316,10
2389,5.3451,10
2390,5.1165,10
2391,5.7314,10
2392,5.3471,10
2393,5.1468,10
2394,5.4453,10
2395,5.6722,10
2396,4.7444,10
2397,5.4888,10
2398,5.3442,10
2399,5.1301,10
2400,5.4618,10
2401,5.2706,10
2402,5.1308,10
2403,5.4767,10
2404,5.3733,10
2405,5.1613,10
2406,5.1643,10
2407,5.6639,10
2408,5.3371,10
2409,5.3717,10
2410,5.4213,10
2411,5.6645,10
2412,4.9534,10
2413,5.6174,10
2414,5.6041,10
2415,4.8943,10
2416,5.5576,10
2417,5.334,10
2418,5.1516,10
2419,5.6368,10
2420,5.3782,10
2421,5.4067,10
2422,5.4535,10
2423,5.2575,10
2424,5.1319,10
2425,5.6411,10
2426,5.4015,10
2427,5.1435,10
2428,5.6232,10
2429,5.3082,10
2430,5.1899,10
2431,5.6831,10
2432,5.3332,10
2433,5.1555,10
2434,5.5327,10
2435,5.2756,10
2436,5.1487,10
2437,5.2068,10
2438,5.6354,10
2439,5.3616,10
2440,5.1901,10
2441,5.5891,10
2442,5.3747,10
2443,5.1916,10
2444,5.703,10
2445,5.361,10
2446,5.1941,10
2447,5.7431,10
2448,5.3745,10
2449,5.189,10
2450,6.0068,10
2451,5.1045,10
2452,5.1059,10
2453,5.662,10
2454,5.3661,10
2455,5.1432,10
2456,5.713,10
2457,5.3979,10
2458,5.2179,10
2459,5.6954,10
2460,5.8512,10
2461,5.022,10
2462,5.4428,10
2463,5.3793,10
2464,5.1814,10
2465,5.5439,10
2466,5.4086,10
2467,5.2474,10
2468,5.588,10
2469,5.4483,10
2470,5.1796,10
2471,5.631,10
2472,5.4361,10
2473,5.2041,10
2474,5.2516,10
2475,5.6077,10
2476,5.1766,10
2477,5.237,10
2478,5.6551,10
2479,5.406,10
2480,5.4279,10
2481,5.5746,10
2482,5.4335,10
2483,5.2126,10
2484,5.8029,10
2485,5.3964,10
2486,5.5354,10
2487,5.4708,10
2488,5.6727,10
2489,4.9186,10
2490,5.7635,10
2491,5.7481,10
2492,5.2571,10
2493,5.4253,10
2494,5.6695,10
2495,5.0384,10
2496,5.7407,10
2497,5.4036,10
2498,5.2192,10
2499,5.7246,10
2500,5.4132,10
2501,5.2346,10
2502,5.7582,10
2503,5.9169,10
2504,4.8467,10
2505,5.5934,10
2506,5.4544,10
2507,5.2354,10
2508,5.7518,10
2509,5.4162,10
2510,5.2389,10
2511,5.7622,10
2512,5.5017,10
2513,5.2186,10
2514,5.8095,10
2515,5.7846,10
2516,5.1289,10
2517,5.2429,10
2518,5.4193,10
2519,5.2179,10
2520,5.5506,10
2521,5.3,10
2522,5.189,10
2523,5.5516,10
2524,5.3862,10
2525,5.1682,10
2526,5.56,10
2527,5.3665,10
2528,5.1496,10
2529,5.2014,10
2530,5.5492,10
2531,5.3935,10
2532,5.1371,10
2533,5.6658,10
2534,5.4145,10
2535,5.1326,10
2536,5.6272,10
2537,5.3657,10
2538,5.1661,10
2539,5.6956,10
2540,5.6083,10
2541,4.8594,10
2542,5.6231,10
2543,5.2547,10
2544,5.175,10
2545,5.6452,10
2546,5.2879,10
2547,5.1286,10
2548,5.5815,10
2549,5.2617,10
2550,5.1231,10
2551,5.5074,10
2552,5.253,10
2553,5.076,10
2554,5.1548,10
2555,5.9782,10
2556,5.7054,10
2557,4.7879,10
2558,5.5472,10
2559,5.4537,10
2560,4.9406,10
2561,5.5466,10
2562,5.2931,10
2563,5.0989,10
2564,5.5593,10
2565,4.6728,10
2566,5.1175,10
2567,5.0995,10
2568,5.5448,10
2569,5.3817,10
2570,5.3734,10
2571,5.5737,10
2572,5.1009,10
2573,5.4095,10
2574,5.6673,10
2575,4.6589,10
2576,5.4395,10
2577,5.2981,10
2578,5.2305,10
2579,5.0221,10
2580,5.5627,10
2581,5.8278,10
2582,4.8316,10
2583,5.4796,10
2584,5.2535,10
2585,5.1051,10
2586,5.65,10
2587,5.3136,10
2588,5.0671,10
2589,5.5865,10
2590,5.3162,10
2591,5.1061,10
2592,5.6317,10
2593,5.6448,10
2594,4.724,10
2595,5.5651,10
2596,5.7007,10
2597,5.0076,10
2598,5.1794,10
2599,5.2431,10
2600,5.6138,10
2601,4.6089,10
2602,5.3722,10
2603,5.11,10
2604,5.4782,10
2605,5.2708,10
2606,5.3422,10
2607,5.1074,10
2608,5.6557,10
2609,5.3807,10
2610,5.0636,10
2611,5.7457,10
2612,5.1357,10
2613,5.4507,10
2614,5.2457,10
2615,5.552,10
2616,4.8401,10
2617,5.5554,10
2618,5.7714,10
2619,4.7334,10
2620,5.5194,10
2621,5.5465,10
2622,4.8615,10
2623,5.5316,10
2624,5.5993,10
2625,4.8056,10
2626,5.4197,10
2627,5.3918,10
2628,5.4127,10
2629,5.0628,10
2630,5.687,10
2631,5.3544,10
2632,5.5751,10
2633,5.2188,10
2634,5.2801,10
2635,5.1571,10
2636,5.6551,10
2637,5.2423,10
2638,5.1608,10
2639,5.6378,10
2640,5.3021,10
2641,5.158,10
2642,5.661,10
2643,5.3332,10
2644,5.1411,10
2645,5.6954,10
2646,5.2969,10
2647,5.145,10
2648,5.647,10
2649,5.3242,10
2650,5.1564,10
2651,5.5114,10
2652,5.2466,10
2653,5.2055,10
2654,5.1469,10
2655,5.7021,10
2656,5.377,10
2657,5.1818,10
2658,5.62,10
2659,5.3756,10
2660,5.2681,10
2661,5.5905,10
2662,5.354,10
2663,5.4776,10
2664,5.4287,10
2665,5.3671,10
2666,5.1839,10
2667,5.6758,10
2668,5.7246,10
2669,4.8564,10
2670,5.6253,10
2671,5.3614,10
2672,5.2016,10
2673,5.7474,10
2674,5.3004,10
2675,5.1637,10
2676,5.7199,10
2677,5.3533,10
2678,5.1765,10
2679,5.9419,10
2680,5.1141,10
2681,5.1643,10
2682,5.6272,10
2683,5.3261,10
2684,5.7901,10
2685,5.1394,10
2686,5.2874,10
2687,5.2086,10
2688,5.5822,10
2689,5.3959,10
2690,5.5416,10
2691,4.8577,10
2692,5.5238,10
2693,5.172,10
2694,5.2312,10
2695,5.6984,10
2696,5.7448,10
2697,4.8557,10
2698,5.5984,10
2699,5.3816,10
2700,5.1704,10
2701,5.8154,10
2702,5.1005,10
2703,5.0671,10
2704,5.6833,10
2705,5.404,10
2706,5.2301,10
2707,5.9315,10
2708,5.172,10
2709,5.0796,10
2710,5.6931,10
2711,5.3714,10
2712,5.343,10
2713,5.5173,10
2714,5.7024,10
2715,4.8371,10
2716,5.4813,10
2717,5.3357,10
2718,5.1679,10
2719,5.5314,10
2720,5.3541,10
2721,5.1802,10
2722,5.1611,10
2723,5.7147,10
2724,5.3812,10
2725,5.1892,10
2726,5.6442,10
2727,5.4174,10
2728,5.1621,10
2729,5.6713,10
2730,5.3377,10
2731,5.1539,10
2732,5.7285,10
2733,5.3222,10
2734,5.1357,10
2735,5.5013,10
2736,5.2484,10
2737,5.1273,10
2738,5.6853,10
2739,5.3329,10
2740,5.1481,10
2741,5.7034,10
2742,5.3178,10
2743,5.1333,10
2744,5.6396,10
2745,5.3693,10
2746,5.1232,10
2747,5.5446,10
2748,5.4387,10
2749,5.0524,10
2750,5.4892,10
2751,5.2476,10
2752,4.4798,10
2753,5.1668,10
2754,5.1361,10
2755,5.883,10
2756,4.7945,10
2757,5.7156,10
2758,5.2802,10
2759,5.1916,10
2760,5.9053,10
2761,5.3101,10
2762,5.2055,10
2763,5.6801,10
2764,5.3148,10
2765,5.0924,10
2766,5.6657,10
2767,5.3528,10
2768,5.1158,10
2769,5.6203,10
2770,5.6176,10
2771,5.3049,10
2772,5.1483,10
2773,5.7997,10
2774,5.0844,10
2775,4.9997,10
2776,5.3673,10
2777,5.4882,10
2778,5.2306,10
2779,5.2517,10
2780,5.1249,10
2781,5.1699,10
2782,5.6437,10
2783,5.2781,10
2784,5.3959,10
2785,5.6387,10
2786,5.1677,10
2787,5.0087,10
2788,5.6094,10
2789,5.2961,10
2790,5.1271,10
2791,5.6171,10
2792,5.337,10
2793,5.1516,10
2794,5.6098,10
2795,5.5519,10
2796,4.8552,10
2797,5.5563,10
2798,5.2949,10
2799,5.1469,10
2800,5.5792,10
2801,5.3094,10
2802,5.1378,10
2803,5.4845,10
2804,5.237,10
2805,5.1002,10
2806,5.1315,10
2807,5.6477,10
2808,5.3911,10
2809,5.1366,10
2810,5.6283,10
2811,5.4091,10
2812,5.1132,10
2813,5.6188,10
2814,5.8886,10
2815,4.6828,10
2816,5.4587,10
2817,5.3412,10
2818,5.1229,10
2819,5.7017,10
2820,5.3281,10
2821,5.1042,10
2822,5.5004,10
2823,5.2352,10
2824,5.1184,10
2825,5.4969,10
2826,5.364,10
2827,5.1206,10
2828,5.484,10
2829,5.3283,10
2830,5.2737,10
2831,5.087,10
2832,5.4734,10
2833,5.2128,10
2834,5.0807,10
2835,5.6339,10
2836,5.2903,10
2837,5.1425,10
2838,5.6217,10
2839,5.3086,10
2840,5.1601,10
2841,5.6573,10
2842,5.322,10
2843,5.1451,10
2844,5.8894,10
2845,5.2903,10
2846,4.9828,10
2847,5.6729,10
2848,5.3326,10
2849,5.1492,10
2850,5.5784,10
2851,5.7043,10
2852,4.837,10
2853,5.623,10
2854,5.3164,10
2855,5.1443,10
2856,5.637,10
2857,5.2916,10
2858,5.0983,10
2859,5.1227,10
2860,5.5891,10
2861,5.2104,10
2862,5.1736,10
2863,6.5059,10
2864,5.3393,10
2865,5.1612,10
2866,5.7084,10
2867,5.2678,10
2868,5.4093,10
2869,5.3575,10
2870,5.34,10
2871,5.1258,10
2872,5.7089,10
2873,5.3636,10
2874,5.1408,10
2875,5.6346,10
2876,5.7793,10
2877,4.8702,10
2878,5.5435,10
2879,5.3553,10
2880,5.0928,10
2881,5.6416,10
2882,5.3599,10
2883,5.1047,10
2884,5.6362,10
2885,5.3328,10
2886,5.1658,10
2887,5.5373,10
2888,5.3357,10
2889,5.1339,10
2890,5.5821,10
2891,5.3262,10
2892,5.1776,10
2893,5.1412,10
2894,5.4988,10
2895,5.1423,10
2896,5.085,10
2897,5.6777,10
2898,5.3304,10
2899,5.1297,10
2900,5.6454,10
2901,5.3872,10
2902,5.1374,10
2903,5.7183,10
2904,5.3155,10
2905,5.1394,10
2906,5.6192,10
2907,5.3263,10
2908,5.1721,10
2909,5.6476,10
2910,5.3827,10
2911,5.13,10
2912,5.6902,10
2913,5.3337,10
2914,5.1283,10
2915,5.5746,10
2916,5.3721,10
2917,5.136,10
2918,5.5685,10
2919,5.354,10
2920,5.1291,10
2921,5.1829,10
2922,5.6656,10
